PerNo,PerStatus,sex,だ摸,戮单,紅跋絏,恨瞶糷,戈菌1,戈菌2,戈菌3,戈菌4,戈菌5,盡计,盡羆计,讽玡盡à︹,疭盡ゑ,翴,癡絤计A,癡絤计B,癡絤计C,ネ玻羆肂,篴臕计,琌ど綞,ど綞硉,る叫安计A,叫安计A,る叫安计B,叫安计B,畉计A,畉计B,畉栋い,罿单A,罿单B,罿单C,闹糷,盉猵,戈糷A,戈糷B,戈糷C,ヴ戮玡キА计,拨穨╰摸,膊妮秖,硄对Θセ,耴妮场,PerStatus,sex,だ摸,戮单,紅跋絏,恨瞶糷,戈菌1,戈菌2,戈菌3,戈菌4,戈菌5,盡计,盡羆计,讽玡盡à︹,疭盡ゑ,翴,癡絤计A,癡絤计B,癡絤计C,ネ玻羆肂,篴臕计,琌ど綞,ど綞硉,る叫安计A,叫安计A,る叫安计B,叫安计B,畉计A,畉计B,畉栋い,罿单A,罿单B,罿单C,闹糷,盉猵,戈糷A,戈糷B,戈糷C,ヴ戮玡キА计,拨穨╰摸,膊妮秖,硄对Θセ,耴妮场,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B
284.0,1.0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,5.0,3.0,6.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,7.0,11.0,2.0,2.0,1.0,0.0,0.0,10.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,20071.0,0.0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,20071.0,0,0,0,4,0,0,1,0,2,0,0,0,0,4,0,0,0,0,7,4,0,0,0,3,0,0,1,0,5,0,0,0,0,5,0,0,1,0,6,0
5721.0,1.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,2.0,1.0,6.0,0.0,15.0,5.0,14.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,10.0,13049.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,5.0,6.0,2.0,0.0,7.0,16.0,1.0,0.0,1.0,2.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,10.0,13049.0,2,1,0,3,0,10,2,0,2,0,7,1,0,4,0,0,0,14,2,0,15,1,0,1,2,7,1,0,10,2,6,1,0,5,0,7,0,0,3,0
6897.0,1.0,0.0,1.0,3.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,3.0,2.0,4.0,6.0,1.0,4.0,8.0,2.0,3.0,2.0,1.0,1.0,9.0,1.0,8.0,17108.0,0.0,0.0,1.0,3.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,3.0,6.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,4.0,8.0,2.0,3.0,2.0,1.0,1.0,9.0,1.0,8.0,17108.0,0,3,0,2,0,0,3,2,0,0,0,4,2,0,0,0,4,2,8,0,0,5,0,1,0,0,6,2,1,0,0,4,2,0,0,0,5,2,5,0
1111.0,1.0,1.0,1.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,12.0,1.0,7.0,7.0,1.0,1.0,9.0,2.0,8.0,13034.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,2.0,12.0,1.0,7.0,7.0,1.0,1.0,9.0,2.0,8.0,13034.0,0,1,0,2,0,0,1,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,2,1,0,3,0,1,1,0,4,0
2617.0,1.0,1.0,1.0,7.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,5.0,14.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,0.0,8.0,10011.0,0.0,1.0,1.0,7.0,10.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,0.0,8.0,10008.0,4,0,0,1,0,4,0,0,3,0,2,0,0,1,0,3,0,0,1,0,2,0,0,0,0,7,0,0,0,0,6,1,0,1,0,4,0,0,4,0
6611.0,1.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,8.0,2101.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,8.0,2101.0,0,1,0,8,0,0,0,0,5,0,0,1,0,8,0,0,1,0,4,0,0,0,0,4,0,0,1,0,2,0,1,1,0,4,0,0,0,0,2,0
1231.0,1.0,1.0,1.0,3.0,19.0,6.0,0.0,0.0,0.0,1.0,1.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,2.0,28.0,9.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,8.0,19035.0,0.0,1.0,1.0,3.0,19.0,6.0,0.0,0.0,0.0,1.0,1.0,23.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,27.0,6.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,8.0,19035.0,0,0,0,3,0,0,1,0,2,0,0,0,0,6,0,0,1,0,2,0,0,1,0,2,0,0,0,2,2,0,0,0,0,1,0,0,0,2,4,0
1144.0,1.0,1.0,1.0,7.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,6.0,0.0,8.0,14179.0,0.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,6.0,0.0,8.0,19039.0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,3,0,0,2,0,2,0,0,3,0
6189.0,1.0,1.0,1.0,3.0,14.0,4.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,4.0,0.0,4.0,6.0,8.0,2.0,11.0,1.0,6.0,6.0,0.0,0.0,3.0,2.0,8.0,14067.0,0.0,1.0,1.0,3.0,14.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,4.0,0.0,4.0,6.0,8.0,5.0,10.0,1.0,6.0,6.0,0.0,0.0,3.0,2.0,4.0,14067.0,3,4,0,2,0,1,4,0,3,0,0,4,0,3,0,1,5,0,3,0,2,3,0,2,0,2,5,0,1,0,1,6,0,6,0,1,6,0,8,0
6034.0,1.0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,8.0,4125.0,0.0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,8.0,4125.0,0,0,0,8,0,0,1,0,3,0,0,1,0,8,0,2,1,2,1,1,3,2,0,2,0,0,2,0,1,0,0,0,0,1,0,0,1,0,3,0
6634.0,1.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,0.0,7.0,10.0,2.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,5.0,0.0,11.0,20208.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,10.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,5.0,0.0,9.0,20208.0,0,2,0,3,0,4,2,0,10,0,2,2,0,2,0,5,2,0,3,0,0,0,0,1,0,2,2,0,1,0,1,1,0,2,0,2,1,0,2,0
2983.0,1.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8162.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8162.0,0,1,0,2,0,0,1,0,4,0,0,2,0,2,0,0,1,0,5,0,0,1,0,3,0,0,1,1,6,0,0,1,0,2,0,0,1,0,6,0
2928.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,6.0,0.0,8.0,20130.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,2.0,10.0,7.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,6.0,1.0,11.0,20130.0,0,1,0,3,0,1,2,0,4,0,15,1,0,3,0,14,1,0,3,0,0,1,0,5,0,8,1,0,7,0,4,1,0,7,0,5,1,0,5,0
3622.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,2.0,6.0,1.0,4.0,3.0,1.0,0.0,5.0,0.0,8.0,4010.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,2.0,5.0,1.0,3.0,3.0,1.0,0.0,5.0,0.0,8.0,4010.0,0,0,0,3,0,0,0,0,5,0,1,1,0,3,0,0,1,0,4,0,0,1,0,4,0,0,1,0,6,0,0,1,0,3,0,0,1,0,5,0
7577.0,1.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,9.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,11.0,1.0,7.0,7.0,0.0,0.0,6.0,2.0,8.0,13034.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,6.0,6.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,10.0,1.0,6.0,6.0,0.0,0.0,6.0,2.0,8.0,13034.0,0,1,0,6,0,0,0,0,3,0,0,0,0,9,0,0,1,0,15,0,0,1,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0
262.0,1.0,1.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,7.0,1.0,3.0,2.0,2.0,1.0,6.0,2.0,8.0,20071.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,6.0,1.0,3.0,2.0,2.0,1.0,6.0,2.0,8.0,20071.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,2,0,1,0,0,6,0
5894.0,1.0,0.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,9.0,20130.0,0.0,0.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,20130.0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0
5858.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,21.0,1.0,0.0,4.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,8.0,1.0,6.0,8157.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,23.0,1.0,0.0,3.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,10.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,6.0,8157.0,0,0,0,4,0,2,0,0,2,0,1,1,0,3,0,1,1,0,1,0,0,1,1,7,0,0,0,0,9,0,0,0,0,2,0,0,1,0,3,0
2998.0,1.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,8.0,19043.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,5.0,1.0,8.0,19043.0,0,1,0,5,0,0,1,0,2,0,0,1,0,4,0,0,1,0,8,0,0,0,0,2,0,0,1,0,3,0,0,1,0,2,0,0,1,0,3,0
5763.0,1.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,5.0,10.0,0.0,0.0,3.0,0.0,2.0,2.0,4.0,2.0,8.0,1.0,3.0,3.0,0.0,0.0,6.0,1.0,9.0,13151.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,2.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,4.0,2.0,10.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,2.0,7.0,1.0,3.0,3.0,0.0,0.0,6.0,2.0,9.0,13151.0,0,2,0,6,0,0,3,0,6,0,2,5,0,10,0,0,4,0,8,0,0,2,0,3,0,2,3,0,6,0,0,1,0,6,0,0,1,0,2,0
4270.0,1.0,0.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,0.0,5.0,1.0,0.0,3.0,7.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,6.0,2.0,9.0,16120.0,0.0,0.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,1.0,5.0,3.0,0.0,7.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,5.0,0.0,1.0,1.0,8.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,6.0,3.0,9.0,16120.0,0,2,0,5,0,3,3,0,5,0,5,4,1,0,0,6,4,0,7,0,0,2,0,1,0,2,5,0,4,0,2,10,0,0,0,1,4,0,3,0
7258.0,1.0,1.0,1.0,4.0,13.0,5.0,0.0,1.0,1.0,0.0,1.0,22.0,3.0,1.0,1.0,6.0,0.0,0.0,5.0,20.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,8.0,13151.0,0.0,1.0,1.0,4.0,13.0,4.0,0.0,1.0,1.0,0.0,1.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,16.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,8.0,13151.0,0,2,0,5,0,0,0,0,1,0,3,3,0,0,0,0,1,2,7,0,1,3,0,3,0,2,2,0,2,0,2,4,0,1,0,0,1,0,1,0
1493.0,1.0,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,8.0,2.0,1.0,4.0,1.0,5.0,5.0,9.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,9.0,11182.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,7.0,0.0,0.0,4.0,0.0,3.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,9.0,13065.0,4,4,1,6,0,0,4,0,3,0,1,5,0,7,0,1,4,0,3,5,0,6,0,2,0,0,3,0,1,0,2,7,0,1,0,2,3,0,3,0
5581.0,1.0,1.0,1.0,3.0,19.0,6.0,0.0,1.0,1.0,0.0,1.0,23.0,3.0,1.0,2.0,6.0,0.0,2.0,1.0,14.0,4.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,19135.0,0.0,1.0,1.0,3.0,19.0,5.0,0.0,1.0,1.0,0.0,1.0,23.0,2.0,1.0,1.0,6.0,2.0,0.0,6.0,11.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,19135.0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,1,1,3,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0
6320.0,1.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,6.0,1.0,3.0,1.0,3.0,2.0,6.0,0.0,8.0,13151.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,5.0,1.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,5.0,6.0,1.0,2.0,1.0,3.0,2.0,6.0,0.0,8.0,13151.0,0,1,0,4,0,0,1,0,4,0,0,1,0,7,0,0,1,0,3,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0
1290.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,2.0,0.0,3.0,10.0,9.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,14040.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,3.0,10.0,10.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,14040.0,9,1,0,1,0,8,1,0,2,0,9,2,0,3,0,14,3,0,12,0,8,2,0,2,0,6,2,0,2,0,8,1,0,5,0,5,1,0,2,0
2060.0,1.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,8.0,10.0,4.0,3.0,0.0,0.0,0.0,10.0,4.0,2.0,7.0,2.0,3.0,1.0,3.0,1.0,8.0,0.0,8.0,19043.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,2.0,6.0,2.0,3.0,1.0,3.0,1.0,8.0,0.0,8.0,19135.0,0,0,0,3,0,0,0,0,2,0,0,0,0,9,0,0,0,0,15,13,2,0,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,0,3,0
229.0,1.0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,22.0,2.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,9.0,13159.0,0.0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,2.0,6.0,0.0,0.0,4.0,23.0,2.0,1.0,1.0,2.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,9.0,13151.0,0,1,0,2,0,0,1,0,3,0,0,1,1,3,0,0,1,0,4,0,0,1,0,6,0,1,1,0,7,0,0,2,0,5,0,0,2,0,3,0
14.0,1.0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,4045.0,0.0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,2.0,0.0,1.0,8.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,10.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,4045.0,15,1,2,2,0,11,0,0,6,0,0,0,0,1,0,1,0,0,2,0,2,1,0,5,0,6,2,0,1,0,7,1,0,1,0,4,1,0,4,0
4185.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,12.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,9.0,8126.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,0.0,3.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,8.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,9.0,8126.0,1,1,0,1,0,1,2,0,1,0,0,2,0,1,0,0,1,0,6,0,0,1,0,1,0,0,2,0,2,0,0,1,0,3,0,0,2,0,5,0
