PerNo,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B
557.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,6.0,6.0,0.0,0.0,2.0,1.0,4.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,5.0,9.0,1.0,5.0,3.0,4.0,1.0,3.0,1.0,8.0,19004.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,6.0,1.0,0.0,1.0,3.0,5.0,0.0,2.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,5.0,9.0,1.0,5.0,3.0,4.0,1.0,3.0,1.0,8.0,19043.0,0,0,0,1,0,0,0,0,3,0,0,0,0,5,0,0,0,0,2,0,0,1,0,7,0,0,1,0,5,0,0,0,0,13,0,0,0,0,6,0
5709.0,0.0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,10.0,1.0,6.0,6.0,0.0,0.0,5.0,0.0,6.0,20130.0,0.0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,4.0,9.0,1.0,5.0,5.0,0.0,0.0,5.0,0.0,6.0,20130.0,0,0,0,5,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,0,0,1,0,6,0,0,0,0,4,0,0,1,0,12,0,0,1,0,3,0
2846.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,8.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,8.0,3.0,8.0,8012.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,5.0,4.0,0.0,1.0,8.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,8.0,3.0,8.0,8012.0,0,1,0,1,0,0,2,0,2,0,0,1,0,3,0,0,1,1,4,0,0,2,0,3,0,0,0,0,1,0,0,1,0,3,0,0,1,0,10,0
5125.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,4.0,6.0,1.0,1.0,1.0,4.0,7.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,13.0,13084.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,1.0,0.0,1.0,5.0,1.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,13.0,13084.0,0,2,0,2,0,0,2,0,2,0,1,2,0,2,0,1,1,0,4,0,0,2,0,3,0,3,2,0,4,0,1,2,0,12,0,5,3,0,1,0
8333.0,0.0,0.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,2.0,9.0,2.0,4.0,4.0,0.0,1.0,5.0,0.0,8.0,20019.0,0.0,0.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,9.0,2.0,4.0,4.0,0.0,1.0,5.0,0.0,8.0,20019.0,3,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,5,0,0,6,0
4502.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,1.0,2.0,1.0,13.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8157.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,16.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8157.0,0,1,0,7,0,0,1,0,5,0,0,1,0,7,0,0,1,1,1,0,0,2,0,5,0,0,3,0,2,0,0,1,0,2,0,0,0,0,0,0
5542.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,5.0,5.0,2.0,6.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,6.0,1.0,8.0,14067.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,6.0,1.0,8.0,14067.0,2,0,0,1,0,0,0,0,2,0,0,1,0,4,0,1,0,0,3,0,0,0,0,3,0,0,1,0,6,0,0,2,0,5,0,0,2,0,5,0
2723.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,12.0,11.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,10.0,10.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,7.0,1.0,14.0,14048.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,11.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,9.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,7.0,1.0,14.0,14048.0,2,1,0,1,0,1,1,0,2,0,5,1,0,3,0,2,2,0,2,0,0,1,0,3,0,6,1,0,5,0,0,1,0,3,0,0,1,0,6,0
3255.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,10.0,1.0,5.0,4.0,2.0,1.0,7.0,1.0,9.0,8145.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,2.0,10.0,1.0,5.0,4.0,2.0,1.0,7.0,1.0,9.0,8145.0,1,1,0,2,0,0,1,1,2,0,2,0,0,3,0,9,1,0,3,0,0,1,0,3,0,0,1,0,1,0,0,1,0,1,0,4,1,0,8,0
6213.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,2.0,6.0,0.0,0.0,3.0,13.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,3.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,14105.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,14.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,14105.0,0,2,0,2,0,0,3,0,1,0,0,3,0,3,0,0,3,0,3,0,0,1,0,5,0,0,1,0,2,0,0,1,0,4,0,0,1,0,3,0
2255.0,0.0,1.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,4.0,6.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,9.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,8.0,19039.0,0.0,1.0,1.0,3.0,19.0,4.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,5.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,5.0,8.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,8.0,19035.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,3,0,4,1,0,1,0,0,0,0,1,0,3,0,0,2,0,1,0,0,4,0
1417.0,0.0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,14.0,14067.0,0.0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,14067.0,0,1,0,4,0,0,2,0,7,0,0,3,0,1,0,0,2,0,4,0,1,0,0,2,0,1,1,0,1,0,1,1,0,1,0,0,1,0,6,0
791.0,0.0,1.0,1.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,7.0,0.0,3.0,12.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,14040.0,0.0,1.0,1.0,3.0,14.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,5.0,14.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,8.0,14040.0,0,3,0,1,0,0,3,0,3,0,0,3,0,2,0,0,5,0,3,0,0,1,0,1,0,0,1,0,2,0,0,1,0,4,0,0,2,0,9,0
4116.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,2.0,0.0,1.0,13.0,1.0,0.0,3.0,3.0,8.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,8.0,14040.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,2.0,2.0,3.0,13.0,0.0,0.0,2.0,4.0,11.0,0.0,0.0,2.0,1.0,6.0,1.0,6.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,8.0,14040.0,1,2,0,4,0,0,2,0,3,0,2,3,0,5,0,1,2,0,2,0,2,2,0,9,0,2,2,0,4,0,2,2,0,11,0,0,3,2,7,0
1182.0,0.0,1.0,1.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,1.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,4.0,8.0,0.0,0.0,1.0,0.0,1.0,3.0,9.0,5.0,11.0,1.0,6.0,6.0,0.0,1.0,3.0,2.0,8.0,16121.0,0.0,1.0,1.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,1.0,1.0,5.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,4.0,9.0,0.0,0.0,2.0,0.0,1.0,3.0,10.0,5.0,11.0,1.0,6.0,6.0,0.0,1.0,3.0,2.0,8.0,16121.0,0,1,0,3,0,0,1,0,3,0,0,2,0,4,0,0,1,0,3,0,0,1,0,4,0,0,2,0,11,0,0,2,0,5,0,0,2,0,7,0
2389.0,0.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,7.0,1.0,4.0,4.0,1.0,1.0,5.0,3.0,8.0,18025.0,0.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,7.0,1.0,4.0,3.0,1.0,1.0,5.0,2.0,8.0,18025.0,0,0,0,1,0,0,1,0,2,0,0,0,0,3,0,0,0,0,2,0,0,1,0,3,0,0,0,0,4,0,0,0,0,8,0,0,1,0,4,0
4307.0,0.0,0.0,1.0,7.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,5.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,9.0,0.0,8.0,17112.0,0.0,0.0,1.0,7.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,5.0,0.0,6.0,9.0,0.0,5.0,2.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,5.0,6.0,1.0,2.0,1.0,2.0,1.0,9.0,0.0,8.0,17112.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,9,0,2,0,3,0,0,2,0,2,0,0,2,0,3,0,0,1,0,1,0
5950.0,0.0,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,12.0,1.0,0.0,2.0,4.0,11.0,0.0,1.0,1.0,0.0,1.0,10.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,11.0,13191.0,0.0,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,1.0,0.0,6.0,0.0,1.0,2.0,19.0,2.0,0.0,2.0,6.0,11.0,3.0,2.0,2.0,1.0,2.0,10.0,9.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,11.0,13191.0,0,1,0,6,0,0,1,0,5,3,0,1,0,4,0,1,1,0,3,0,1,2,0,10,0,0,1,0,5,0,0,3,2,4,0,0,1,0,10,10
4624.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,0.0,6.0,0.0,4.0,1.0,19.0,2.0,0.0,2.0,4.0,5.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,4.0,8.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,8.0,2101.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,1.0,1.0,6.0,0.0,2.0,2.0,20.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,3.0,1.0,2.0,3.0,9.0,4.0,8.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,8.0,2101.0,0,4,0,2,0,0,4,1,2,0,0,3,1,3,0,0,4,1,7,0,0,4,0,2,0,0,3,1,1,0,0,4,1,3,0,0,5,0,3,0
3212.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,5.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,2.0,7.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,8.0,2197.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,2.0,5.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,5.0,6.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,8.0,2197.0,1,1,0,4,0,2,1,0,1,0,1,0,0,2,0,1,1,0,2,0,1,0,0,2,0,1,0,0,2,0,3,1,0,6,0,1,1,0,1,0
4244.0,0.0,0.0,2.0,3.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,5.0,8.0,2.0,5.0,5.0,0.0,1.0,9.0,0.0,11.0,20071.0,0.0,0.0,2.0,3.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,8.0,2.0,5.0,5.0,0.0,1.0,9.0,0.0,11.0,20071.0,0,1,0,4,0,1,1,0,1,0,6,1,0,3,0,7,1,1,2,0,0,1,0,6,0,2,1,0,5,0,11,1,0,3,0,6,1,0,5,0
2372.0,0.0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,3.0,6.0,1.0,0.0,1.0,10.0,2.0,0.0,2.0,7.0,6.0,0.0,0.0,2.0,0.0,1.0,6.0,1.0,2.0,12.0,1.0,7.0,7.0,0.0,0.0,6.0,1.0,8.0,13034.0,0.0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,4.0,6.0,0.0,0.0,1.0,14.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,6.0,2.0,8.0,13034.0,2,4,0,0,0,0,3,0,1,0,0,1,0,1,0,0,1,0,7,0,0,3,0,3,0,0,3,0,0,0,0,3,0,8,0,0,2,0,7,0
6772.0,0.0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,4.0,9.0,1.0,5.0,5.0,0.0,0.0,3.0,2.0,8.0,13191.0,0.0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,2.0,1.0,1.0,6.0,0.0,0.0,2.0,11.0,2.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,10.0,5.0,9.0,1.0,5.0,5.0,0.0,0.0,3.0,2.0,8.0,13191.0,0,1,0,1,0,0,1,0,2,0,0,1,0,1,0,0,1,0,5,0,0,1,0,2,0,0,1,0,3,0,0,1,0,4,0,0,1,0,8,0
6226.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,4.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,8.0,20089.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,8.0,20089.0,0,0,0,4,0,0,0,0,4,0,0,0,1,4,0,0,0,0,2,0,0,0,0,1,0,0,0,3,3,0,0,0,0,3,0,0,0,0,2,0
7560.0,0.0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,8.0,20071.0,0.0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,2.0,0.0,1.0,10.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,6.0,1.0,8.0,20071.0,0,1,0,3,0,0,1,0,4,0,0,1,0,12,0,0,1,0,2,0,0,0,0,4,0,0,1,0,2,0,0,1,0,3,0,8,0,0,2,0
7466.0,0.0,0.0,2.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,3.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,2.0,2.0,7.0,2.0,11.0,1.0,6.0,6.0,0.0,0.0,8.0,1.0,9.0,16121.0,0.0,0.0,2.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,3.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,11.0,1.0,6.0,6.0,0.0,0.0,8.0,1.0,9.0,16121.0,3,1,0,9,0,1,1,0,2,0,2,1,0,6,0,4,1,0,2,0,4,1,0,3,0,1,1,0,2,0,1,0,0,1,0,1,1,0,2,0
2505.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,3.0,4.0,1.0,0.0,5.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,6.0,2101.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,5.0,2.0,0.0,4.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,5.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,6.0,2101.0,0,0,0,2,0,0,0,0,2,0,0,1,0,8,0,0,2,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,1,0,2,0
3679.0,0.0,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,13.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,13.0,1.0,7.0,7.0,0.0,1.0,6.0,2.0,8.0,13084.0,0.0,0.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,14.0,6.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,5.0,12.0,1.0,7.0,7.0,0.0,1.0,6.0,2.0,8.0,13065.0,0,1,0,2,0,1,1,0,1,0,0,1,0,5,0,1,1,0,9,0,0,1,0,2,0,0,1,0,4,0,0,2,0,2,0,0,1,0,2,0
3180.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,4.0,1.0,1.0,5.0,2.0,2.0,3.0,19.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,2.0,2.0,2.0,0.0,0.0,8.0,1.0,8.0,8162.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,1.0,1.0,5.0,3.0,0.0,0.0,23.0,2.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,8.0,1.0,8.0,8162.0,0,1,0,4,0,0,1,1,6,0,0,2,0,0,0,0,2,1,4,0,0,1,0,2,0,0,1,2,1,0,0,1,0,1,0,0,2,0,5,0
1931.0,0.0,1.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,3.0,5.0,0.0,0.0,1.0,100.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,8.0,1.0,5.0,3.0,3.0,1.0,6.0,2.0,9.0,16070.0,0.0,1.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,3.0,5.0,0.0,0.0,2.0,100.0,0.0,0.0,3.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,10.0,2.0,8.0,1.0,5.0,3.0,3.0,1.0,6.0,2.0,9.0,16070.0,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,1,0,3,0,0,1,0,4,0,0,0,0,3,0
